cutoff,year,method,seed,state,daily_n,friday_n,future_n,daily_residual,friday_residual,future_residual,daily_friday,daily_future,friday_future,r37_eligible,weekly_count_flag,daily_auroc,friday_auroc,future_auroc
2026-03-31,2026,learned_market,20260910,nonnegative_low,44,8,2,-0.13337500918938827,-0.21579353471952595,0.4253730376157719,same,opposite,opposite,True,False,0.6206896551724138,0.3333333333333333,
2026-03-31,2026,learned_market,20260910,nonnegative_high,5,1,6,0.5335475139157065,0.5763130642180148,0.15250402566084761,same,same,same,False,False,,,0.5
2026-03-31,2026,learned_market,20260911,negative_low,6,2,0,0.15944079412568174,-0.03259051390951495,,opposite,undefined,undefined,False,False,0.625,1.0,
2026-03-31,2026,learned_market,20260911,negative_high,1,0,3,0.48775985059414284,,0.5355202718602623,undefined,same,undefined,False,False,,,
2026-03-31,2026,learned_market,20260911,nonnegative_low,44,8,2,-0.16294194291554656,-0.2515323073647,0.47031475947620643,same,opposite,opposite,True,False,0.5195402298850574,0.3333333333333333,
2026-03-31,2026,learned_market,20260911,nonnegative_high,5,1,6,0.454863514351333,0.3762878229565222,0.24563807949117455,same,same,same,False,False,,,0.125
2026-03-31,2026,learned_market,20260912,negative_low,6,2,0,0.1862243231447068,0.04053488644973502,,same,undefined,undefined,False,False,0.25,0.0,
2026-03-31,2026,learned_market,20260912,negative_high,1,0,3,0.5821529951647452,,0.5560207776983563,undefined,same,undefined,False,False,,,
2026-03-31,2026,learned_market,20260912,nonnegative_low,44,8,2,-0.15562001049281482,-0.23891178795304907,0.48194487648873374,same,opposite,opposite,True,False,0.367816091954023,0.4166666666666667,
2026-03-31,2026,learned_market,20260912,nonnegative_high,5,1,6,0.49820813845603196,0.5326809750017865,0.19419985479296517,same,same,same,False,False,,,0.25
2026-03-31,2026,learned_market,-1,negative_low,6,2,0,0.1956911616696176,0.030530742536056643,,same,undefined,undefined,False,False,1.0,1.0,
2026-03-31,2026,learned_market,-1,negative_high,1,0,3,0.5622526194207447,,0.5324637804712656,undefined,same,undefined,False,False,,,
2026-03-31,2026,learned_market,-1,nonnegative_low,44,8,2,-0.1506456541992499,-0.23541254334575834,0.45921089119357067,same,opposite,opposite,True,False,0.5448275862068965,0.4166666666666667,
2026-03-31,2026,learned_market,-1,nonnegative_high,5,1,6,0.49553972224102383,0.49509395405877443,0.19744731998166243,same,same,same,False,False,,,0.125
2026-03-31,2026,learned_vol_interaction,20260910,negative_low,6,2,0,0.24264758470354428,0.08678193680368027,,same,undefined,undefined,False,False,1.0,1.0,
2026-03-31,2026,learned_vol_interaction,20260910,negative_high,1,0,3,0.6141374032530165,,0.5025353825739142,undefined,same,undefined,False,False,,,
2026-03-31,2026,learned_vol_interaction,20260910,nonnegative_low,44,8,2,-0.13372415481497477,-0.21588195651574496,0.4229395062616884,same,opposite,opposite,True,False,0.6183908045977011,0.3333333333333333,
2026-03-31,2026,learned_vol_interaction,20260910,nonnegative_high,5,1,6,0.5324740044953119,0.5760799886999495,0.1505019105592598,same,same,same,False,False,,,0.5
2026-03-31,2026,learned_vol_interaction,20260911,negative_low,6,2,0,0.15817849145555438,-0.03641088034375284,,opposite,undefined,undefined,False,False,0.5,0.0,
2026-03-31,2026,learned_vol_interaction,20260911,negative_high,1,0,3,0.49059645939541674,,0.5290639033077614,undefined,same,undefined,False,False,,,
2026-03-31,2026,learned_vol_interaction,20260911,nonnegative_low,44,8,2,-0.16164780805096796,-0.2495736924129267,0.468092968536503,same,opposite,opposite,True,False,0.5310344827586206,0.3333333333333333,
2026-03-31,2026,learned_vol_interaction,20260911,nonnegative_high,5,1,6,0.4594011443354541,0.38251430442265666,0.2428482545202373,same,same,same,False,False,,,0.125
2026-03-31,2026,learned_vol_interaction,20260912,negative_low,6,2,0,0.18699744851689867,0.057165124255802946,,same,undefined,undefined,False,False,0.375,0.0,
2026-03-31,2026,learned_vol_interaction,20260912,negative_high,1,0,3,0.5646433184317855,,0.5392966631891355,undefined,same,undefined,False,False,,,
2026-03-31,2026,learned_vol_interaction,20260912,nonnegative_low,44,8,2,-0.15414091163855034,-0.23563905049441508,0.5007289641154393,same,opposite,opposite,True,False,0.4114942528735632,0.3333333333333333,
2026-03-31,2026,learned_vol_interaction,20260912,nonnegative_high,5,1,6,0.5177156781048151,0.554526534549227,0.20436577382446655,same,same,same,False,False,,,0.375
2026-03-31,2026,learned_vol_interaction,-1,negative_low,6,2,0,0.1959411748919991,0.035845393571910134,,same,undefined,undefined,False,False,1.0,1.0,
2026-03-31,2026,learned_vol_interaction,-1,negative_high,1,0,3,0.556459060360073,,0.5236319830236037,undefined,same,undefined,False,False,,,
2026-03-31,2026,learned_vol_interaction,-1,nonnegative_low,44,8,2,-0.149837624834831,-0.23369823314102894,0.46392047963787697,same,opposite,opposite,True,False,0.5586206896551724,0.5,
2026-03-31,2026,learned_vol_interaction,-1,nonnegative_high,5,1,6,0.5031969423118603,0.5043736092239444,0.19923864630132124,same,same,same,False,False,,,0.125
2026-03-31,2026,learned_order_extension,20260910,negative_low,6,2,0,0.2313983628748586,0.07721758416257277,,same,undefined,undefined,False,False,1.0,1.0,
2026-03-31,2026,learned_order_extension,20260910,negative_high,1,0,3,0.5894551086940358,,0.5232433031592029,undefined,same,undefined,False,False,,,
2026-03-31,2026,learned_order_extension,20260910,nonnegative_low,44,8,2,-0.1384879233315313,-0.2216031962337371,0.4649148842840955,same,opposite,opposite,True,False,0.6022988505747127,0.4166666666666667,
2026-03-31,2026,learned_order_extension,20260910,nonnegative_high,5,1,6,0.5382535800097602,0.5680114910645165,0.1474419855555642,same,same,same,False,False,,,0.375
2026-03-31,2026,learned_order_extension,20260911,negative_low,6,2,0,0.16332170978966862,-0.03695085412091659,,opposite,undefined,undefined,False,False,0.5,0.0,
2026-03-31,2026,learned_order_extension,20260911,negative_high,1,0,3,0.46466818487076367,,0.5373901010516615,undefined,same,undefined,False,False,,,
2026-03-31,2026,learned_order_extension,20260911,nonnegative_low,44,8,2,-0.1589747059549469,-0.24632004990746087,0.4535500666432495,same,opposite,opposite,True,False,0.5080459770114942,0.25,
2026-03-31,2026,learned_order_extension,20260911,nonnegative_high,5,1,6,0.43872309870626475,0.3278865318352605,0.2929371675815677,same,same,same,False,False,,,0.125
2026-03-31,2026,learned_order_extension,20260912,negative_low,6,2,0,0.18083169133990937,0.05392337878421333,,same,undefined,undefined,False,False,0.375,0.0,
2026-03-31,2026,learned_order_extension,20260912,negative_high,1,0,3,0.5853739072599542,,0.5629212216569456,undefined,same,undefined,False,False,,,
2026-03-31,2026,learned_order_extension,20260912,nonnegative_low,44,8,2,-0.16154151724817828,-0.2397156492178207,0.47839391626318684,same,opposite,opposite,True,False,0.39770114942528734,0.4166666666666667,
2026-03-31,2026,learned_order_extension,20260912,nonnegative_high,5,1,6,0.5058101027189774,0.5536454402176798,0.21843357420226908,same,same,same,False,False,,,0.25
2026-03-31,2026,learned_order_extension,-1,negative_low,6,2,0,0.19185058800147883,0.03139670294195651,,same,undefined,undefined,False,False,1.0,1.0,
2026-03-31,2026,learned_order_extension,-1,negative_high,1,0,3,0.5464990669415846,,0.54118487528927,undefined,same,undefined,False,False,,,
2026-03-31,2026,learned_order_extension,-1,nonnegative_low,44,8,2,-0.15300138217821882,-0.23587963178633956,0.46561962239684396,same,opposite,opposite,True,False,0.503448275862069,0.4166666666666667,
2026-03-31,2026,learned_order_extension,-1,nonnegative_high,5,1,6,0.49426226047833416,0.48318115437248566,0.21960424244646695,same,same,same,False,False,,,0.0
2026-03-31,2026,learned_order_offset,20260910,negative_low,6,2,0,0.23108338535361614,0.07670300283475134,,same,undefined,undefined,False,False,1.0,1.0,
2026-03-31,2026,learned_order_offset,20260910,negative_high,1,0,3,0.5904394973582691,,0.5241265328403879,undefined,same,undefined,False,False,,,
2026-03-31,2026,learned_order_offset,20260910,nonnegative_low,44,8,2,-0.1381689744835677,-0.22132547495395494,0.46585219268794165,same,opposite,opposite,True,False,0.6022988505747127,0.4166666666666667,
2026-03-31,2026,learned_order_offset,20260910,nonnegative_high,5,1,6,0.5388325293131344,0.5682202765863285,0.14790987939547615,same,same,same,False,False,,,0.375
2026-03-31,2026,learned_order_offset,20260911,negative_low,6,2,0,0.16346830481875932,-0.03669157804338574,,opposite,undefined,undefined,False,False,0.5,0.0,
2026-03-31,2026,learned_order_offset,20260911,negative_high,1,0,3,0.4641826128681047,,0.5372483506404456,undefined,same,undefined,False,False,,,
2026-03-31,2026,learned_order_offset,20260911,nonnegative_low,44,8,2,-0.158994417029116,-0.2463055971155777,0.45341608859789745,same,opposite,opposite,True,False,0.5080459770114942,0.25,
2026-03-31,2026,learned_order_offset,20260911,nonnegative_high,5,1,6,0.43869281936792764,0.32791219747288713,0.292556082597666,same,same,same,False,False,,,0.125
2026-03-31,2026,learned_order_offset,20260912,negative_low,6,2,0,0.18088513329036884,0.053951019093970376,,same,undefined,undefined,False,False,0.375,0.0,
2026-03-31,2026,learned_order_offset,20260912,negative_high,1,0,3,0.5851837229909125,,0.5627805756913109,undefined,same,undefined,False,False,,,
2026-03-31,2026,learned_order_offset,20260912,nonnegative_low,44,8,2,-0.1615097917900773,-0.2396572448602176,0.4786270648764152,same,opposite,opposite,True,False,0.4,0.4166666666666667,
2026-03-31,2026,learned_order_offset,20260912,nonnegative_high,5,1,6,0.5058455379227202,0.5535292867636232,0.21861364119237722,same,same,same,False,False,,,0.25
2026-03-31,2026,learned_order_offset,-1,negative_low,6,2,0,0.19181227448758142,0.0313208146284453,,same,undefined,undefined,False,False,1.0,1.0,
2026-03-31,2026,learned_order_offset,-1,negative_high,1,0,3,0.5466019444057622,,0.5413851530573814,undefined,same,undefined,False,False,,,
2026-03-31,2026,learned_order_offset,-1,nonnegative_low,44,8,2,-0.15289106110092032,-0.23576277230991674,0.4659651153874181,same,opposite,opposite,True,False,0.503448275862069,0.4166666666666667,
2026-03-31,2026,learned_order_offset,-1,nonnegative_high,5,1,6,0.4944569622012608,0.4832205869409463,0.21969320106183973,same,same,same,False,False,,,0.0
2026-06-30,2026,learned_market,20260910,negative_low,6,2,0,0.24140836773846416,0.08364785506794972,,same,undefined,undefined,False,False,1.0,1.0,
2026-06-30,2026,learned_market,20260910,negative_high,19,4,6,0.4194268140089672,0.23809380011782896,-0.17765656981046848,same,opposite,opposite,False,False,0.47058823529411764,0.0,0.25
2026-06-30,2026,learned_market,20260910,nonnegative_low,55,10,0,-0.1029831323865087,-0.08756022025246639,,same,undefined,undefined,True,False,0.5358126721763086,0.4166666666666667,
2026-06-30,2026,learned_market,20260910,nonnegative_high,36,6,2,0.22761343900836956,0.16574290556251645,-0.5417295090726305,same,opposite,opposite,True,False,0.6618181818181819,0.5,
2026-06-30,2026,learned_market,20260911,negative_low,6,2,0,0.15944079412568174,-0.03259051390951495,,opposite,undefined,undefined,False,False,0.625,1.0,
2026-06-30,2026,learned_market,20260911,negative_high,19,4,6,0.43820186672896916,0.29155737300424167,-0.09381837756507701,same,opposite,opposite,False,False,0.47058823529411764,0.6666666666666666,0.5
2026-06-30,2026,learned_market,20260911,nonnegative_low,55,10,0,-0.09839274662732567,-0.10716289399651872,,same,undefined,undefined,True,False,0.5082644628099173,0.5,
2026-06-30,2026,learned_market,20260911,nonnegative_high,36,6,2,0.24089627681511086,0.22027390861129992,-0.4469006399936162,same,opposite,opposite,True,False,0.2909090909090909,0.25,
2026-06-30,2026,learned_market,20260912,negative_low,6,2,0,0.1862243231447068,0.04053488644973502,,same,undefined,undefined,False,False,0.25,0.0,
2026-06-30,2026,learned_market,20260912,negative_high,19,4,6,0.4665098379458417,0.3192325611311362,-0.1397390019431269,same,opposite,opposite,False,False,0.8823529411764706,1.0,0.375
2026-06-30,2026,learned_market,20260912,nonnegative_low,55,10,0,-0.10412352873851943,-0.0947404550646925,,same,undefined,undefined,True,False,0.4738292011019284,0.5416666666666666,
2026-06-30,2026,learned_market,20260912,nonnegative_high,36,6,2,0.2081278953324176,0.2052896911836001,-0.5126147879997079,same,opposite,opposite,True,False,0.3418181818181818,0.0,
2026-06-30,2026,learned_market,-1,negative_low,6,2,0,0.1956911616696176,0.030530742536056643,,same,undefined,undefined,False,False,1.0,1.0,
2026-06-30,2026,learned_market,-1,negative_high,19,4,6,0.4413795062279261,0.28296124475106893,-0.13707131643955747,same,opposite,opposite,False,False,0.6176470588235294,0.6666666666666666,0.125
2026-06-30,2026,learned_market,-1,nonnegative_low,55,10,0,-0.10183313591745129,-0.09648785643789252,,same,undefined,undefined,True,False,0.509641873278237,0.5833333333333334,
2026-06-30,2026,learned_market,-1,nonnegative_high,36,6,2,0.22554587038529927,0.19710216845247217,-0.5004149790219848,same,opposite,opposite,True,False,0.32,0.125,
2026-06-30,2026,learned_vol_interaction,20260910,negative_low,6,2,0,0.24264758470354428,0.08678193680368027,,same,undefined,undefined,False,False,1.0,1.0,
2026-06-30,2026,learned_vol_interaction,20260910,negative_high,19,4,6,0.4159789380007166,0.236044881120701,-0.17879936990850961,same,opposite,opposite,False,False,0.47058823529411764,0.0,0.25
2026-06-30,2026,learned_vol_interaction,20260910,nonnegative_low,55,10,0,-0.10395087326364089,-0.08811766396025829,,same,undefined,undefined,True,False,0.5371900826446281,0.4166666666666667,
2026-06-30,2026,learned_vol_interaction,20260910,nonnegative_high,36,6,2,0.22617141114188768,0.1646926226541606,-0.5439823761878457,same,opposite,opposite,True,False,0.6618181818181819,0.5,
2026-06-30,2026,learned_vol_interaction,20260911,negative_low,6,2,0,0.15817849145555438,-0.03641088034375284,,opposite,undefined,undefined,False,False,0.5,0.0,
2026-06-30,2026,learned_vol_interaction,20260911,negative_high,19,4,6,0.43803438844269027,0.28844745635020186,-0.1061344200283179,same,opposite,opposite,False,False,0.5588235294117647,1.0,0.5
2026-06-30,2026,learned_vol_interaction,20260911,nonnegative_low,55,10,0,-0.09686121918022114,-0.10604036022304078,,same,undefined,undefined,True,False,0.5247933884297521,0.5,
2026-06-30,2026,learned_vol_interaction,20260911,nonnegative_high,36,6,2,0.24181004645723647,0.22045308003871514,-0.4707979748534407,same,opposite,opposite,True,False,0.31272727272727274,0.25,
2026-06-30,2026,learned_vol_interaction,20260912,negative_low,6,2,0,0.18699744851689867,0.057165124255802946,,same,undefined,undefined,False,False,0.375,0.0,
2026-06-30,2026,learned_vol_interaction,20260912,negative_high,19,4,6,0.4466252349015498,0.30160876789411994,-0.15616760070075353,same,opposite,opposite,False,False,0.9411764705882353,1.0,0.875
2026-06-30,2026,learned_vol_interaction,20260912,nonnegative_low,55,10,0,-0.10077651432207753,-0.08836544757244419,,same,undefined,undefined,True,False,0.4641873278236915,0.4166666666666667,
2026-06-30,2026,learned_vol_interaction,20260912,nonnegative_high,36,6,2,0.2170513953320075,0.21681233241819978,-0.520420738939845,same,opposite,opposite,True,False,0.32727272727272727,0.125,
2026-06-30,2026,learned_vol_interaction,-1,negative_low,6,2,0,0.1959411748919991,0.035845393571910134,,same,undefined,undefined,False,False,1.0,1.0,
2026-06-30,2026,learned_vol_interaction,-1,negative_high,19,4,6,0.43354618711498566,0.2753670351216742,-0.14703379687919368,same,opposite,opposite,False,False,0.6470588235294118,0.6666666666666666,0.25
2026-06-30,2026,learned_vol_interaction,-1,nonnegative_low,55,10,0,-0.10052953558864657,-0.09417449058524777,,same,undefined,undefined,True,False,0.512396694214876,0.625,
2026-06-30,2026,learned_vol_interaction,-1,nonnegative_high,36,6,2,0.22834428431037723,0.2006526783703585,-0.511733696660377,same,opposite,opposite,True,False,0.3236363636363636,0.125,
2026-06-30,2026,learned_order_extension,20260910,negative_low,6,2,0,0.2313983628748586,0.07721758416257277,,same,undefined,undefined,False,False,1.0,1.0,
2026-06-30,2026,learned_order_extension,20260910,negative_high,19,4,6,0.4225063719145985,0.25974441064742637,-0.1602622621723913,same,opposite,opposite,False,False,0.3235294117647059,0.0,0.25
