history,cutoff,method,row_index,date,state,family,component,fit_eligible,validation_accepted,gate_reason,year,probability,annual_probability,actual_up,case,changed_probability
weekly_state_ungated,2026-06-30,learned_vol_interaction,3764,2026-07-31,negative_high,state,negative_high,False,False,insufficient_state_train,2026,0.4138800685574248,0.4138800685574248,1,stable_wrong,False
weekly_state_ungated,2026-06-30,learned_vol_interaction,3769,2026-08-07,negative_high,state,negative_high,False,False,insufficient_state_train,2026,0.45100630203211517,0.45100630203211517,0,stable_correct,False
weekly_state_ungated,2026-06-30,learned_vol_interaction,3774,2026-08-14,negative_high,state,negative_high,False,False,insufficient_state_train,2026,0.4863994421459692,0.4863994421459692,0,stable_correct,False
weekly_state_ungated,2026-06-30,learned_vol_interaction,3779,2026-08-21,negative_high,state,negative_high,False,False,insufficient_state_train,2026,0.5208548441545787,0.5208548441545787,0,stable_wrong,False
weekly_global_validated,2026-06-30,learned_vol_interaction,3744,2026-07-03,nonnegative_high,global,all,True,True,accepted,2026,0.5477718631408314,0.5038865328449936,0,stable_wrong,True
weekly_global_validated,2026-06-30,learned_vol_interaction,3749,2026-07-10,nonnegative_high,global,all,True,True,accepted,2026,0.5626583002002802,0.5195808604757605,0,stable_wrong,True
weekly_global_validated,2026-06-30,learned_vol_interaction,3754,2026-07-17,negative_high,global,all,True,True,accepted,2026,0.5471461765963198,0.5034608715693253,1,stable_correct,True
weekly_global_validated,2026-06-30,learned_vol_interaction,3759,2026-07-24,negative_high,global,all,True,True,accepted,2026,0.5502875731344107,0.5066012528157487,0,stable_wrong,True
weekly_global_validated,2026-06-30,learned_vol_interaction,3764,2026-07-31,negative_high,global,all,True,True,accepted,2026,0.45575279360835347,0.4138800685574248,1,stable_wrong,True
weekly_global_validated,2026-06-30,learned_vol_interaction,3769,2026-08-07,negative_high,global,all,True,True,accepted,2026,0.49413152416937817,0.45100630203211517,0,stable_correct,True
weekly_global_validated,2026-06-30,learned_vol_interaction,3774,2026-08-14,negative_high,global,all,True,True,accepted,2026,0.5302505325057151,0.4863994421459692,0,regression,True
weekly_global_validated,2026-06-30,learned_vol_interaction,3779,2026-08-21,negative_high,global,all,True,True,accepted,2026,0.5627939270016079,0.5208548441545787,0,stable_wrong,True
weekly_global_ungated,2026-06-30,learned_vol_interaction,3744,2026-07-03,nonnegative_high,global,all,True,True,accepted,2026,0.5477718631408314,0.5038865328449936,0,stable_wrong,True
weekly_global_ungated,2026-06-30,learned_vol_interaction,3749,2026-07-10,nonnegative_high,global,all,True,True,accepted,2026,0.5626583002002802,0.5195808604757605,0,stable_wrong,True
weekly_global_ungated,2026-06-30,learned_vol_interaction,3754,2026-07-17,negative_high,global,all,True,True,accepted,2026,0.5471461765963198,0.5034608715693253,1,stable_correct,True
weekly_global_ungated,2026-06-30,learned_vol_interaction,3759,2026-07-24,negative_high,global,all,True,True,accepted,2026,0.5502875731344107,0.5066012528157487,0,stable_wrong,True
weekly_global_ungated,2026-06-30,learned_vol_interaction,3764,2026-07-31,negative_high,global,all,True,True,accepted,2026,0.45575279360835347,0.4138800685574248,1,stable_wrong,True
weekly_global_ungated,2026-06-30,learned_vol_interaction,3769,2026-08-07,negative_high,global,all,True,True,accepted,2026,0.49413152416937817,0.45100630203211517,0,stable_correct,True
weekly_global_ungated,2026-06-30,learned_vol_interaction,3774,2026-08-14,negative_high,global,all,True,True,accepted,2026,0.5302505325057151,0.4863994421459692,0,regression,True
weekly_global_ungated,2026-06-30,learned_vol_interaction,3779,2026-08-21,negative_high,global,all,True,True,accepted,2026,0.5627939270016079,0.5208548441545787,0,stable_wrong,True
weekly_state_validated,2026-06-30,learned_order_extension,3744,2026-07-03,nonnegative_high,state,nonnegative_high,True,False,direction_worse,2026,0.49019228952696475,0.49019228952696475,0,stable_correct,False
weekly_state_validated,2026-06-30,learned_order_extension,3749,2026-07-10,nonnegative_high,state,nonnegative_high,True,False,direction_worse,2026,0.4838752558028981,0.4838752558028981,0,stable_correct,False
weekly_state_validated,2026-06-30,learned_order_extension,3754,2026-07-17,negative_high,state,negative_high,False,False,insufficient_state_train,2026,0.48324475733931876,0.48324475733931876,1,stable_wrong,False
weekly_state_validated,2026-06-30,learned_order_extension,3759,2026-07-24,negative_high,state,negative_high,False,False,insufficient_state_train,2026,0.486574276555423,0.486574276555423,0,stable_correct,False
weekly_state_validated,2026-06-30,learned_order_extension,3764,2026-07-31,negative_high,state,negative_high,False,False,insufficient_state_train,2026,0.42545717214675055,0.42545717214675055,1,stable_wrong,False
weekly_state_validated,2026-06-30,learned_order_extension,3769,2026-08-07,negative_high,state,negative_high,False,False,insufficient_state_train,2026,0.4240773181549858,0.4240773181549858,0,stable_correct,False
weekly_state_validated,2026-06-30,learned_order_extension,3774,2026-08-14,negative_high,state,negative_high,False,False,insufficient_state_train,2026,0.47911008879014627,0.47911008879014627,0,stable_correct,False
weekly_state_validated,2026-06-30,learned_order_extension,3779,2026-08-21,negative_high,state,negative_high,False,False,insufficient_state_train,2026,0.5012573968171736,0.5012573968171736,0,stable_wrong,False
weekly_state_ungated,2026-06-30,learned_order_extension,3744,2026-07-03,nonnegative_high,state,nonnegative_high,True,False,direction_worse,2026,0.5080527774496796,0.49019228952696475,0,regression,True
weekly_state_ungated,2026-06-30,learned_order_extension,3749,2026-07-10,nonnegative_high,state,nonnegative_high,True,False,direction_worse,2026,0.501410645062231,0.4838752558028981,0,regression,True
weekly_state_ungated,2026-06-30,learned_order_extension,3754,2026-07-17,negative_high,state,negative_high,False,False,insufficient_state_train,2026,0.48324475733931876,0.48324475733931876,1,stable_wrong,False
weekly_state_ungated,2026-06-30,learned_order_extension,3759,2026-07-24,negative_high,state,negative_high,False,False,insufficient_state_train,2026,0.486574276555423,0.486574276555423,0,stable_correct,False
weekly_state_ungated,2026-06-30,learned_order_extension,3764,2026-07-31,negative_high,state,negative_high,False,False,insufficient_state_train,2026,0.42545717214675055,0.42545717214675055,1,stable_wrong,False
weekly_state_ungated,2026-06-30,learned_order_extension,3769,2026-08-07,negative_high,state,negative_high,False,False,insufficient_state_train,2026,0.4240773181549858,0.4240773181549858,0,stable_correct,False
weekly_state_ungated,2026-06-30,learned_order_extension,3774,2026-08-14,negative_high,state,negative_high,False,False,insufficient_state_train,2026,0.47911008879014627,0.47911008879014627,0,stable_correct,False
weekly_state_ungated,2026-06-30,learned_order_extension,3779,2026-08-21,negative_high,state,negative_high,False,False,insufficient_state_train,2026,0.5012573968171736,0.5012573968171736,0,stable_wrong,False
weekly_global_validated,2026-06-30,learned_order_extension,3744,2026-07-03,nonnegative_high,global,all,True,False,direction_worse,2026,0.49019228952696475,0.49019228952696475,0,stable_correct,False
weekly_global_validated,2026-06-30,learned_order_extension,3749,2026-07-10,nonnegative_high,global,all,True,False,direction_worse,2026,0.4838752558028981,0.4838752558028981,0,stable_correct,False
weekly_global_validated,2026-06-30,learned_order_extension,3754,2026-07-17,negative_high,global,all,True,False,direction_worse,2026,0.48324475733931876,0.48324475733931876,1,stable_wrong,False
weekly_global_validated,2026-06-30,learned_order_extension,3759,2026-07-24,negative_high,global,all,True,False,direction_worse,2026,0.486574276555423,0.486574276555423,0,stable_correct,False
weekly_global_validated,2026-06-30,learned_order_extension,3764,2026-07-31,negative_high,global,all,True,False,direction_worse,2026,0.42545717214675055,0.42545717214675055,1,stable_wrong,False
weekly_global_validated,2026-06-30,learned_order_extension,3769,2026-08-07,negative_high,global,all,True,False,direction_worse,2026,0.4240773181549858,0.4240773181549858,0,stable_correct,False
weekly_global_validated,2026-06-30,learned_order_extension,3774,2026-08-14,negative_high,global,all,True,False,direction_worse,2026,0.47911008879014627,0.47911008879014627,0,stable_correct,False
weekly_global_validated,2026-06-30,learned_order_extension,3779,2026-08-21,negative_high,global,all,True,False,direction_worse,2026,0.5012573968171736,0.5012573968171736,0,stable_wrong,False
weekly_global_ungated,2026-06-30,learned_order_extension,3744,2026-07-03,nonnegative_high,global,all,True,False,direction_worse,2026,0.5323705723217231,0.49019228952696475,0,regression,True
weekly_global_ungated,2026-06-30,learned_order_extension,3749,2026-07-10,nonnegative_high,global,all,True,False,direction_worse,2026,0.5253130858326105,0.4838752558028981,0,regression,True
weekly_global_ungated,2026-06-30,learned_order_extension,3754,2026-07-17,negative_high,global,all,True,False,direction_worse,2026,0.5254054491478253,0.48324475733931876,1,recovery,True
weekly_global_ungated,2026-06-30,learned_order_extension,3759,2026-07-24,negative_high,global,all,True,False,direction_worse,2026,0.5287691001415682,0.486574276555423,0,regression,True
weekly_global_ungated,2026-06-30,learned_order_extension,3764,2026-07-31,negative_high,global,all,True,False,direction_worse,2026,0.4668734581279481,0.42545717214675055,1,stable_wrong,True
weekly_global_ungated,2026-06-30,learned_order_extension,3769,2026-08-07,negative_high,global,all,True,False,direction_worse,2026,0.46413350335088027,0.4240773181549858,0,stable_correct,True
weekly_global_ungated,2026-06-30,learned_order_extension,3774,2026-08-14,negative_high,global,all,True,False,direction_worse,2026,0.5214280701512658,0.47911008879014627,0,regression,True
weekly_global_ungated,2026-06-30,learned_order_extension,3779,2026-08-21,negative_high,global,all,True,False,direction_worse,2026,0.5427587959976364,0.5012573968171736,0,stable_wrong,True
weekly_state_validated,2026-06-30,learned_order_offset,3744,2026-07-03,nonnegative_high,state,nonnegative_high,True,False,direction_worse,2026,0.4899947842704179,0.4899947842704179,0,stable_correct,False
weekly_state_validated,2026-06-30,learned_order_offset,3749,2026-07-10,nonnegative_high,state,nonnegative_high,True,False,direction_worse,2026,0.48332989719207314,0.48332989719207314,0,stable_correct,False
weekly_state_validated,2026-06-30,learned_order_offset,3754,2026-07-17,negative_high,state,negative_high,False,False,insufficient_state_train,2026,0.4828431648821933,0.4828431648821933,1,stable_wrong,False
weekly_state_validated,2026-06-30,learned_order_offset,3759,2026-07-24,negative_high,state,negative_high,False,False,insufficient_state_train,2026,0.48604553906921294,0.48604553906921294,0,stable_correct,False
weekly_state_validated,2026-06-30,learned_order_offset,3764,2026-07-31,negative_high,state,negative_high,False,False,insufficient_state_train,2026,0.4256339199295458,0.4256339199295458,1,stable_wrong,False
weekly_state_validated,2026-06-30,learned_order_offset,3769,2026-08-07,negative_high,state,negative_high,False,False,insufficient_state_train,2026,0.423905703819994,0.423905703819994,0,stable_correct,False
weekly_state_validated,2026-06-30,learned_order_offset,3774,2026-08-14,negative_high,state,negative_high,False,False,insufficient_state_train,2026,0.4792330760731214,0.4792330760731214,0,stable_correct,False
weekly_state_validated,2026-06-30,learned_order_offset,3779,2026-08-21,negative_high,state,negative_high,False,False,insufficient_state_train,2026,0.5010878184625182,0.5010878184625182,0,stable_wrong,False
weekly_state_ungated,2026-06-30,learned_order_offset,3744,2026-07-03,nonnegative_high,state,nonnegative_high,True,False,direction_worse,2026,0.5077884365061983,0.4899947842704179,0,regression,True
weekly_state_ungated,2026-06-30,learned_order_offset,3749,2026-07-10,nonnegative_high,state,nonnegative_high,True,False,direction_worse,2026,0.5008031397064636,0.48332989719207314,0,regression,True
weekly_state_ungated,2026-06-30,learned_order_offset,3754,2026-07-17,negative_high,state,negative_high,False,False,insufficient_state_train,2026,0.4828431648821933,0.4828431648821933,1,stable_wrong,False
weekly_state_ungated,2026-06-30,learned_order_offset,3759,2026-07-24,negative_high,state,negative_high,False,False,insufficient_state_train,2026,0.48604553906921294,0.48604553906921294,0,stable_correct,False
weekly_state_ungated,2026-06-30,learned_order_offset,3764,2026-07-31,negative_high,state,negative_high,False,False,insufficient_state_train,2026,0.4256339199295458,0.4256339199295458,1,stable_wrong,False
weekly_state_ungated,2026-06-30,learned_order_offset,3769,2026-08-07,negative_high,state,negative_high,False,False,insufficient_state_train,2026,0.423905703819994,0.423905703819994,0,stable_correct,False
weekly_state_ungated,2026-06-30,learned_order_offset,3774,2026-08-14,negative_high,state,negative_high,False,False,insufficient_state_train,2026,0.4792330760731214,0.4792330760731214,0,stable_correct,False
weekly_state_ungated,2026-06-30,learned_order_offset,3779,2026-08-21,negative_high,state,negative_high,False,False,insufficient_state_train,2026,0.5010878184625182,0.5010878184625182,0,stable_wrong,False
weekly_global_validated,2026-06-30,learned_order_offset,3744,2026-07-03,nonnegative_high,global,all,True,False,direction_worse,2026,0.4899947842704179,0.4899947842704179,0,stable_correct,False
weekly_global_validated,2026-06-30,learned_order_offset,3749,2026-07-10,nonnegative_high,global,all,True,False,direction_worse,2026,0.48332989719207314,0.48332989719207314,0,stable_correct,False
weekly_global_validated,2026-06-30,learned_order_offset,3754,2026-07-17,negative_high,global,all,True,False,direction_worse,2026,0.4828431648821933,0.4828431648821933,1,stable_wrong,False
weekly_global_validated,2026-06-30,learned_order_offset,3759,2026-07-24,negative_high,global,all,True,False,direction_worse,2026,0.48604553906921294,0.48604553906921294,0,stable_correct,False
weekly_global_validated,2026-06-30,learned_order_offset,3764,2026-07-31,negative_high,global,all,True,False,direction_worse,2026,0.4256339199295458,0.4256339199295458,1,stable_wrong,False
